star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201703040163e91,mag_fl05201703040161e91,mag_fl05201703040162e91,mag_fl05201802200091e91,mag_fl05201802200092e91,mag_fl05201802200093e91,err_fl05201703040163e91,err_fl05201703040161e91,err_fl05201703040162e91,err_fl05201802200091e91,err_fl05201802200092e91,err_fl05201802200093e91,
100,3.05,8.494215163612965,2682.679,2506.426,183.424101337,45.681691333,0.9850,0.0171,11.6520,11.6576,11.6564,11.6436,11.6674,11.6584,0.0034,0.0031,0.0030,0.0025,0.0029,0.0030
101,3.20,8.602692764726921,288.092,2607.191,183.794523159,45.6956038576,1.0917,0.0988,11.9700,11.9736,11.9684,11.9606,11.9844,11.9564,0.0043,0.0040,0.0039,0.0034,0.0033,0.0034
102,4.08,21.713267687802585,2952.991,2634.012,183.381986433,45.6950686649,1.1476,0.0891,10.6140,10.6206,10.6174,10.5926,10.6244,10.6124,0.0027,0.0025,0.0023,0.0025,0.0021,0.0023
103,1.26,1.6971852064119475,3051.850,2636.934,183.36667853,45.6952285804,0.9061,0.0943,16.1550,16.1906,16.1684,16.1006,16.0614,16.2324,0.0427,0.0452,0.0436,0.0363,0.0481,0.0608
104,4.13,11.153698223451716,808.662,2746.225,183.713722381,45.7100812298,1.2695,0.0024,11.1990,11.1986,11.2004,11.1866,11.2124,11.1884,0.0048,0.0033,0.0035,0.0035,0.0026,0.0026
105,1.75,2.0580159779962446,2372.745,2746.520,183.471564954,45.7081064128,0.9217,0.0037,15.4840,15.3976,15.4654,15.4036,15.4324,15.4294,0.0225,0.0242,0.0245,0.0253,0.0305,0.0323
106,2.68,7.90536601738314,3542.323,2754.502,183.290480264,45.707134492,1.0800,0.1355,12.3330,12.3366,12.3284,12.3066,12.3394,12.3264,0.0052,0.0041,0.0045,0.0042,0.0040,0.0041
107,1.10,1.5862339382222685,2237.406,2761.031,183.492488468,45.7098690812,0.9750,-0.0417,13.8790,13.8656,13.8774,13.8746,13.8864,13.9014,0.0091,0.0094,0.0096,0.0077,0.0095,0.0102
108,0.79,0.49852199271618913,2160.070,2820.228,183.504343044,45.7163780492,0.9419,-0.0139,14.9260,14.9516,14.9344,14.9266,14.9464,14.9174,0.0152,0.0176,0.0214,0.0161,0.0190,0.0218
109,9.19,40.361019852974735,3436.916,2821.936,183.306637121,45.7146017324,0.8523,0.1699,15.8360,15.8986,15.8314,15.5066,15.5634,15.5564,0.0311,0.0305,0.0333,0.0218,0.0285,0.0338
110,4.54,15.549948791036632,472.066,2827.473,183.765715066,45.7192303594,1.2354,0.0409,10.8700,10.8786,10.8774,10.8646,10.8924,10.8694,0.0037,0.0030,0.0030,0.0023,0.0025,0.0025
111,1.79,2.8820326118752377,1200.969,2913.390,183.652694812,45.7276988984,0.9754,-0.0298,14.3210,14.3166,14.3154,14.2746,14.2974,14.3164,0.0120,0.0126,0.0118,0.0099,0.0132,0.0143
112,1.43,1.5498498148469642,1111.169,2920.128,183.66659129,45.7285344538,1.0607,-0.0197,15.4290,15.4986,15.4734,15.4196,15.4984,15.4674,0.0284,0.0315,0.0316,0.0236,0.0357,0.0341
113,3.20,10.302978861494761,3503.315,2927.703,183.296101612,45.7259246476,1.0512,0.1542,12.3490,12.3416,12.3464,12.3286,12.3664,12.3484,0.0046,0.0044,0.0046,0.0041,0.0036,0.0042
114,6.73,30.16182588620079,371.102,2948.842,183.781170924,45.7324571113,1.3645,0.0753,10.2690,10.2696,10.2704,10.2526,10.2864,10.2574,0.0041,0.0030,0.0026,0.0024,0.0020,0.0022
115,0.76,0.5612754844143814,2487.194,2977.625,183.453359426,45.7329244993,0.9231,0.1095,14.8420,14.8426,14.8554,14.8486,14.8714,14.8684,0.0152,0.0159,0.0159,0.0157,0.0194,0.0193
116,1.64,2.901054204542028,1573.984,2980.575,183.594800892,45.734499642,1.0081,-0.0376,15.8980,15.8276,15.9124,15.9476,15.8994,15.7654,0.0380,0.0350,0.0392,0.0396,0.0515,0.0394
117,6.36,34.384200211253614,1732.269,3005.955,183.57023583,45.737038318,0.9466,-0.0585,11.2390,11.2406,11.2434,11.2226,11.2614,11.2354,0.0033,0.0024,0.0028,0.0019,0.0024,0.0025
118,5.27,29.004432093532056,4037.618,3042.735,183.213064612,45.7374308134,1.0718,0.1325,12.1830,12.1786,12.1814,12.1366,12.1844,12.1674,0.0056,0.0040,0.0046,0.0033,0.0035,0.0039
